"RAPM_image","block_trial","experiment_path","glb_trial","practice","response","response_time","subject_nr"
"APMS1_01.png","1","C:\Users\Public\Experiments\IDs\03-GF\RAPM","1","1","8","12814","64"
"APMS1_02.png","2","C:\Users\Public\Experiments\IDs\03-GF\RAPM","2","1","4","4328","64"
"APMS2_03.png","1","C:\Users\Public\Experiments\IDs\03-GF\RAPM","3","0","7","3167","64"
"APMS2_10.png","2","C:\Users\Public\Experiments\IDs\03-GF\RAPM","4","0","4","3086","64"
"APMS2_12.png","3","C:\Users\Public\Experiments\IDs\03-GF\RAPM","5","0","6","2982","64"
"APMS2_15.png","4","C:\Users\Public\Experiments\IDs\03-GF\RAPM","6","0","2","862","64"
"APMS2_16.png","5","C:\Users\Public\Experiments\IDs\03-GF\RAPM","7","0","4","999","64"
"APMS2_18.png","6","C:\Users\Public\Experiments\IDs\03-GF\RAPM","8","0","7","475","64"
"APMS2_21.png","7","C:\Users\Public\Experiments\IDs\03-GF\RAPM","9","0","3","542","64"
"APMS2_22.png","8","C:\Users\Public\Experiments\IDs\03-GF\RAPM","10","0","7","1119","64"
"APMS2_28.png","9","C:\Users\Public\Experiments\IDs\03-GF\RAPM","11","0","8","407","64"
"APMS2_30.png","10","C:\Users\Public\Experiments\IDs\03-GF\RAPM","12","0","5","4199","64"
